"number","version","short_description","author","kb_category","workflow_state","sys_updated_on","active","article_id","text","article_type","direct","base_version","can_read_user_criteria","cannot_read_user_criteria","category","sys_class_name","cmdb_ci","sys_created_on","sys_created_by","description","disable_commenting","disable_suggesting","display_attachments","display_number","sys_domain","sys_domain_path","flagged","generated_with_now_assist","helpful_count","image","instrumentation_metadata","kb_knowledge_base","latest","latest_aqi","meta","meta_description","ownership_group","published","rating","replacement_article","retired","revised_by","roles","scheduled_publish_date","source","summary","sys_tags","taxonomy_topic","topic","sys_updated_by","sys_mod_count","use_count","valid_to","view_as_allowed","sys_view_count","wiki"
"KB0010002","1.0","Life Feed Application (demo data for a ""What is"" template)","System Administrator","Applications","Published","2017-09-20 03:24:56","true","36c9fff587110300b66b5cdac5cb0b2b","","HTML","false","","","","","What Is","","2017-09-20 03:21:19","admin","","false","false","false","KB0010002 v1.0","global","/","false","false","","","","KCS Knowledge Base (demo data)","true","","","","","2017-09-20","","","","","","","","","","","General","admin","3","0","2100-01-01","false","1",""
"KB0005014","0.01","How to Remove AirWatch MDM from Android or iOS Device","Ron Kettering","Apple","Draft","2017-02-24 05:56:35","true","a612a50fdb013200a042f278f0b8f5a0","<h3><span style=""font-size: 14pt;"">Purpose</span></h3>
<p style=""font-size: 11px;"" align=""left""><span style=""font-family: helvetica; font-size: 14pt;"">This document includes instructions to remove the Airwatch MDM agent from both Android and iOS devices.</span></p>
<h3><span style=""font-size: 14pt;"">Overview</span></h3>
<h1 style=""margin: 12pt 0in 0pt;""><span style=""font-family: helvetica;"">How to Remove AirWatch</span></h1>
<p style=""margin: 1em 0px;""><span style=""font-family: helvetica;""><span style=""font-size: 11pt;"">These instructions are offered as general instructions for all devices. Your device�s actual steps may vary. If you have questions or need assistance with your mobile phone, please contact IT.</span></span></p>
<p style=""margin: 1em 0px;""><span style=""font-family: helvetica;""><span style=""font-size: 11pt;"">Access to email remotely will no longer require AirWatch be installed on your device.</span></span></p>
<h2 style=""margin: 2pt 0in 0pt;""><span style=""font-family: helvetica;"">How to uninstall the AirWatch software from an Android Device</span></h2>
<ol style=""list-style-position: inside;""><li style=""font-family: helvetica; font-size: 14pt;"">Touch Settings</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Security &gt; Device administrators.</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Agent to uncheck the item.</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Deactivate and then touch OK.</li><li style=""font-family: helvetica; font-size: 14pt;"">Go to the Home screen.</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Uninstall.</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Settings</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch Application Manager &gt; Agent, and then touch Uninstall twice.</li></ol>
<h2 style=""margin: 2pt 0in 0pt;""><span style=""font-family: helvetica;"">How to uninstall the AirWatch software from an�iOS Device</span></h2>
<ol style=""list-style-position: inside;""><li style=""font-family: helvetica; font-size: 14pt;"">Touch Settings</li><li style=""font-family: helvetica; font-size: 14pt;"">Touch General</li><li style=""font-family: helvetica; font-size: 14pt;"">Scroll the Bottom</li><li style=""font-family: helvetica; font-size: 14pt;"">Select the Option �Device Management� or �Profiles�</li><li style=""font-family: helvetica; font-size: 14pt;"">Select �AirWatch MDM/V_?�</li><li style=""font-family: helvetica; font-size: 14pt;"">Tap the Red �Remove Management� button</li><li style=""font-family: helvetica; font-size: 14pt;"">Enter your normal phone Passcode</li><li style=""font-family: helvetica; font-size: 14pt;"">Tap the Red �Remove� button</li><li style=""font-family: helvetica; font-size: 14pt;"">Return to the main phone screen</li><li style=""font-family: helvetica; font-size: 14pt;"">Tap and hold the AirWatch Agent Application</li><li style=""font-family: helvetica; font-size: 14pt;"">Wait until it shakes</li><li style=""font-family: helvetica; font-size: 14pt;"">Tap the small �x� in the upper right hand corner</li></ol>
<p><span style=""font-family: helvetica;"">�</span></p>","HTML","false","","","","","Knowledge","","2017-02-24 05:56:13","ron.kettering","","false","false","false","KB0005014 v0.01","global","/","false","false","","","","IT","true","","","","","","","","","","","","","KB0005014","","","General","ron.kettering","3","0","2100-01-01","false","0",""
"KB0005012","1.0","What to do when you are locked out of you computer ?","Ted Bozelle","IT","Published","2017-02-24 05:50:11","true","931f95cbdb013200a042f278f0b8f508","<p><strong>Symptoms</strong></p>
<p>You can&#39;t log in to your laptop at the login screen</p>
<p><strong>Cause</strong></p>
<p>In the last�30 minutes�you might have entered your password wrong at least 5 times *</p>
<p>�</p>
<p><strong>2 possible resolutions :</strong></p>
<p>1. Wait 30 Minutes for the account to <strong>automatically unlock </strong><strong>itself.�</strong></p>
<p>2. Contact�IT Support for immediate assistance (by telephone or desk visit)</p>
<p>�</p>
<p>IT Support USA : &#43;1858 436 3350</p>
<p>IT Support EMEA &amp; APAC : &#43;3120 565 1111</p>
<p>�</p>
<p>* Check back soon for updates to this article and more information about password policies.</p>","HTML","false","","","","","Knowledge","","2017-02-24 05:47:34","ted.bozelle","","false","false","false","KB0005012 v1.0","global","/","false","false","","","","IT","false","","","","","2017-02-24","","","","","","","","KB0005012","","","General","admin","10","0","2100-01-01","false","0",""
"KB0005012","1.01","What to do when you are locked out of you computer ?","Ted Bozelle","IT","Draft","2017-02-26 05:50:11","true","931f95cbdb013200a042f278f0b8f508","<p><strong>Symptoms</strong></p>
<p>You can&#39;t log in to your laptop at the login screen</p>
<p><strong>Cause</strong></p>
<p>In the last�30 minutes�you might have entered your password wrong at least 5 times *</p>
<p>�</p>
<p><strong>2 possible resolutions :</strong></p>
<p>1. Wait 30 Minutes for the account to <strong>automatically unlock </strong><strong>itself.�</strong></p>
<p>2. Contact�IT Support for immediate assistance (by telephone or desk visit)</p>
<p>3. Contact IT Support in it&#64;abc.com</p>
<p>�</p>
<p>IT Support USA : &#43;1858 436 3350</p>
<p>IT Support EMEA &amp; APAC : &#43;3120 565 1111</p>
<p>�</p>
<p>* Check back soon for updates to this article and more information about password policies.</p>","HTML","false","KB0005012 v1.0","","","","Knowledge","","2017-02-24 05:51:31","ted.bozelle","","false","false","false","KB0005012 v1.01","global","/","false","false","","","","IT","true","","","","","2017-02-24","","","","Ted Bozelle","","","","KB0005012","","","General","ted.bozelle","2","0","2100-01-01","false","0",""
"KB0005010","1.0","Requirements for Mac Operating System","Bernard Laboy","Apple","Outdated","2017-02-24 05:24:29","true","f3aad90bdb013200a042f278f0b8f5df","<p><span style=""font-size: 18pt;""><strong>Upgrade your Mac Operating System</strong></span></p>
<p><span style=""font-size: 10pt;"">These are the specs required for upgrading to newer versions o OS X:</span></p>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.9 (Mavericks)</strong></span></p>
<p>OS X 10.9 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for OS X 10.8 (Mountain Lion)</span></strong></p>
<p>OS X 10.8 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later already installed</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.7 (Lion)</span></strong><br />Mac OS X 10.7 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel Core 2 Duo, Core i3, Core i5, Core i7, or Xeon processor</li><li>2GB of memory</li><li>OS X v10.6.6 or later (v10.6.8 recommended) already installed</li><li>7GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.6 (Snow Leopard)</span></strong><br />Mac OS X 10.6 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel processor</li><li>1GB of memory</li><li>5GB of available disk space</li><li>DVD drive for installation</li></ul>","HTML","false","","","","","Knowledge","","2017-02-24 05:24:05","bernard.laboy","","false","false","false","KB0005010 v1.0","global","/","false","false","","","","IT","false","","","","","2017-02-24","","","","","","","","KB0005010","","","General","bernard.laboy","5","0","2100-01-01","false","5",""
"KB0005010","3.0","Requirements for Mac Operating System","Bernard Laboy","Apple","Published","2017-02-24 05:38:58","true","f3aad90bdb013200a042f278f0b8f5df","<p><span style=""font-size: 18pt;""><strong>Upgrade your Mac Operating System</strong></span></p>
<p><span style=""font-size: 10pt;"">These are the specs required for upgrading to newer versions of OS X:</span></p>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.12 (Sierra)</strong></span></p>
<p>OS X 10.12 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2008 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2008 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>64GB of available space</li></ul>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.11 (El Capitan)</strong></span></p>
<p>OS X 10.11 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2008 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2008 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>32GB of available space</li></ul>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.10 (Yosemite)</strong></span></p>
<p>OS X 10.10 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2008 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2008 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>16GB of available space</li></ul>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.9 (Mavericks)</strong></span></p>
<p>OS X 10.9 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for OS X 10.8 (Mountain Lion)</span></strong></p>
<p>OS X 10.8 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later already installed</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.7 (Lion)</span></strong><br />Mac OS X 10.7 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel Core 2 Duo, Core i3, Core i5, Core i7, or Xeon processor</li><li>2GB of memory</li><li>OS X v10.6.6 or later (v10.6.8 recommended) already installed</li><li>7GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.6 (Snow Leopard)</span></strong><br />Mac OS X 10.6 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel processor</li><li>1GB of memory</li><li>5GB of available disk space</li><li>DVD drive for installation</li></ul>","HTML","false","KB0005010 v2.0","","","","Knowledge","","2017-02-24 05:36:31","bernard.laboy","","false","false","false","KB0005010 v3.0","global","/","false","false","","","","IT","true","","","","","2017-02-24","","","","Bernard Laboy","","","","KB0005010","","","General","bernard.laboy","10","0","2100-01-01","false","8",""
"KB0005010","2.0","Requirements for Mac Operating System","Bernard Laboy","Apple","Outdated","2017-02-24 05:33:32","true","f3aad90bdb013200a042f278f0b8f5df","<p><span style=""font-size: 18pt;""><strong>Upgrade your Mac Operating System</strong></span></p>
<p><span style=""font-size: 10pt;"">These are the specs required for upgrading to newer versions of OS X:</span></p>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.10 (Yosemite)</strong></span></p>
<p>OS X 10.10 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2008 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2008 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>16GB of available space</li></ul>
<p><span style=""font-size: 12pt;""><strong>Requirements for OS X 10.9 (Mavericks)</strong></span></p>
<p>OS X 10.9 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for OS X 10.8 (Mountain Lion)</span></strong></p>
<p>OS X 10.8 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>iMac (Mid 2007 or newer), MacBook (Late 2008 Aluminum, or Early 2009 or newer), MacBook Pro (Mid/Late 2007 or newer), Xserve (Early 2009), MacBook Air (Late 2008 or newer), Mac mini (Early 2009 or newer), Mac Pro (Early 2008 or newer)</li><li>2GB of memory</li><li>OS X v10.6.8 or later already installed</li><li>8GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.7 (Lion)</span></strong><br />Mac OS X 10.7 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel Core 2 Duo, Core i3, Core i5, Core i7, or Xeon processor</li><li>2GB of memory</li><li>OS X v10.6.6 or later (v10.6.8 recommended) already installed</li><li>7GB of available space</li></ul>
<hr />
<p><strong><span style=""font-size: 12pt;"">Requirements for Mac OS X 10.6 (Snow Leopard)</span></strong><br />Mac OS X 10.6 works with these Macintosh computers:</p>
<ul style=""list-style-position: inside;""><li>Mac computer with an Intel processor</li><li>1GB of memory</li><li>5GB of available disk space</li><li>DVD drive for installation</li></ul>","HTML","false","KB0005010 v1.0","","","","Knowledge","","2017-02-24 05:30:19","ron.kettering","","false","false","false","KB0005010 v2.0","global","/","false","false","","","","IT","false","","","","","2017-02-24","","","","Ron Kettering","","","","KB0005010","","","General","bernard.laboy","11","0","2100-01-01","false","8",""
"KB0005001","1.0","Workstation Security Standard","System Administrator","Security","Outdated","2017-02-24 05:14:49","true","672819c7db013200a042f278f0b8f5b9","<p>Knowledge Base Article outlining Workstation Endpoint Security Hardening Standard.</p>
<h1>Mac</h1>
<h3>Casper Management Framework</h3>
<ul style=""list-style-position: inside;""><li>Agent installed at first image (Casper Imaging used to deploy new machines)</li><li>LaunchAgent installed at first image to verify Casper enrollment, and re-enroll as needed</li><li>Regular policy check-in set to every hour</li><li>Full inventory update run daily</li></ul>
<h3>Antivirus</h3>
<ul style=""list-style-position: inside;""><li>Sophos installed on all Macs at first image (set to auto update)</li><li>Smart group in Casper to look for Macs without Sophos or needing repair
<ul style=""list-style-position: inside;""><li>Product version</li><li>Primary update server</li><li>ParentAddress router configuration</li></ul>
</li></ul>
<h3>Encryption</h3>
<ul style=""list-style-position: inside;""><li>FileVault 2 installed on all Macs at first image</li><li>Smart group in Casper to look for Macs without encryption
<ul style=""list-style-position: inside;""><li>Boot drive encryption check</li><li>Provides encryption status (not encrypted, encrypting, pending encryption, decrypted, encrypted)</li></ul>
</li><li>Policy in Casper to force encryptions as needed</li></ul>
<h3>Password Configuration</h3>
<ul style=""list-style-position: inside;""><li>All Macs are bound to AD</li><li>Passwords and PINs used to authenticate to any network, compute, storage, or cloud service
<ul style=""list-style-position: inside;""><li>Passwords must be at least 12 characters long</li><li>Passwords must consist of at least three of the following: upper case letters, lower case letters, numbers and special characters</li><li>PINs must be at least 4 numbers long</li><li>Passwords must be changed every 90 days</li></ul>
</li></ul>
<h3>Session Timeout/Lock</h3>
<ul style=""list-style-position: inside;""><li>Auto-login not enabled</li><li>Login screen restricted by FileVault 2</li></ul>
<h1>Windows</h1>
<h3>LanDesk Management Framework</h3>
<ul style=""list-style-position: inside;""><li>Agent installed at first image</li><li>Inventory policy check-in set to once a day and on IP change</li><li>Distribution and Patch policy set to check-in When user logs in (once per login) When IP changes and every 2 hours there after.</li></ul>
<h3>Antivirus</h3>
<ul style=""list-style-position: inside;""><li>Sophos installed on all PCs at first image (set to auto update)</li><li>LADESK software distribution policy set for deployment to any system detected not running Sophos</li></ul>
<h3>Encryption</h3>
<ul style=""list-style-position: inside;""><li>BitLocker (MBAM 2.5) Configured at time of deployment</li></ul>
<h3>Password Configuration</h3>
<ul style=""list-style-position: inside;""><li>All PCs are bound to AD</li><li>Passwords and PINs used to authenticate to any network, compute, storage, or cloud service
<ul style=""list-style-position: inside;""><li>Passwords must be at least 12 characters long</li><li>Passwords must consist of at least three of the following: upper case letters, lower case letters, numbers and special characters</li><li>PINs must be at least 4 numbers long</li><li>Passwords must be changed every 90 days</li></ul>
</li></ul>
<h3>Session Timeout/Lock</h3>
<ul style=""list-style-position: inside;""><li>Controlled by Group Policy</li><li>Screensaver set to engage at 15 minutes</li></ul>
<p>�</p>","HTML","false","","","","","Knowledge","","2017-02-24 05:14:24","admin","","false","false","false","KB0005001 v1.0","global","/","false","false","","","","IT","false","","","","","2017-02-24","","","","","","","","KB0005001","","","General","admin","5","0","2100-01-01","false","0",""
"KB0005001","2.0","Workstation Security Standard","System Administrator","Security","Published","2017-02-24 05:16:27","true","672819c7db013200a042f278f0b8f5b9","<p>Knowledge Base Article outlining Workstation Endpoint Security Hardening Standard.</p>
<h1>Mac</h1>
<h3>Casper Management Framework</h3>
<ul style=""list-style-position: inside;""><li>Agent installed at first image (Casper Imaging used to deploy new machines)</li><li>LaunchAgent installed at first image to verify Casper enrollment, and re-enroll as needed</li><li>Regular policy check-in set to every hour</li><li>Full inventory update run daily</li></ul>
<h3>Antivirus</h3>
<ul style=""list-style-position: inside;""><li>Sophos installed on all Macs at first image (set to auto update)</li><li>Smart group in Casper to look for Macs without Sophos or needing repair
<ul style=""list-style-position: inside;""><li>Product version</li><li>Primary update server</li><li>ParentAddress router configuration</li></ul>
</li><li>Policy in Casper to re-install Sophos as needed</li></ul>
<h3>Encryption</h3>
<ul style=""list-style-position: inside;""><li>FileVault 2 installed on all Macs at first image</li><li>Smart group in Casper to look for Macs without encryption
<ul style=""list-style-position: inside;""><li>Boot drive encryption check</li><li>Provides encryption status (not encrypted, encrypting, pending encryption, decrypted, encrypted)</li></ul>
</li><li>Policy in Casper to force encryptions as needed</li></ul>
<h3>Password Configuration</h3>
<ul style=""list-style-position: inside;""><li>All Macs are bound to AD</li><li>Passwords and PINs used to authenticate to any network, compute, storage, or cloud service
<ul style=""list-style-position: inside;""><li>Passwords must be at least 12 characters long</li><li>Passwords must consist of at least three of the following: upper case letters, lower case letters, numbers and special characters</li><li>PINs must be at least 4 numbers long</li><li>Passwords must be changed every 90 days</li></ul>
</li></ul>
<h3>Session Timeout/Lock</h3>
<ul style=""list-style-position: inside;""><li>Auto-login not enabled</li><li>Login screen restricted by FileVault 2</li><li>ScreenSaver &amp; wake from sleep force lock</li><li>ScreenSaver set to engage at 15 minutes</li><li>Local accounts only - no guest access</li></ul>
<h1>Windows</h1>
<h3>LanDesk Management Framework</h3>
<ul style=""list-style-position: inside;""><li>Agent installed at first image</li><li>Inventory policy check-in set to once a day and on IP change</li><li>Distribution and Patch policy set to check-in When user logs in (once per login) When IP changes and every 2 hours there after.</li></ul>
<h3>Antivirus</h3>
<ul style=""list-style-position: inside;""><li>Sophos installed on all PCs at first image (set to auto update)</li><li>LADESK software distribution policy set for deployment to any system detected not running Sophos</li></ul>
<h3>Encryption</h3>
<ul style=""list-style-position: inside;""><li>BitLocker (MBAM 2.5) Configured at time of deployment</li></ul>
<h3>Password Configuration</h3>
<ul style=""list-style-position: inside;""><li>All PCs are bound to AD</li><li>Passwords and PINs used to authenticate to any network, compute, storage, or cloud service
<ul style=""list-style-position: inside;""><li>Passwords must be at least 12 characters long</li><li>Passwords must consist of at least three of the following: upper case letters, lower case letters, numbers and special characters</li><li>PINs must be at least 4 numbers long</li><li>Passwords must be changed every 90 days</li></ul>
</li></ul>
<h3>Session Timeout/Lock</h3>
<ul style=""list-style-position: inside;""><li>Controlled by Group Policy</li><li>Screensaver set to engage at 15 minutes</li></ul>
<p>�</p>","HTML","false","KB0005001 v1.0","","","","Knowledge","","2017-02-24 05:14:58","admin","","false","false","false","KB0005001 v2.0","global","/","false","false","","","","IT","true","","","","","2017-02-24","","","","System Administrator","","","","KB0005001","","","General","admin","6","0","2100-01-01","false","0",""
"KB0000053","1.0","Switch to IPv6 causing IP address issues","System Administrator","","Published","2025-09-08 01:41:34","true","164458df53dc23004247ddeeff7b12a3","","HTML","false","","","","","Known Error article","","2025-09-08 01:41:32","admin","","false","false","false","KB0000053 v1.0","global","/","false","false","","","","Known Error","true","","","","","2025-09-08","","","","","","","","","","","General","admin","3","0","2027-01-02","false","0",""
"KB0000052","1.0","Cisco WebEx Meetings Server does not boot up after deployment","System Administrator","","Published","2025-09-08 01:37:50","true","a924ccdb53dc23004247ddeeff7b125d","","HTML","false","","","","","Known Error article","","2025-09-08 00:31:31","admin","","false","false","false","KB0000052 v1.0","global","/","false","false","","","","Known Error","true","","","","","2025-09-08","","","","","","","","","","","General","admin","3","0","2027-01-02","false","0",""
"KB0000051","1.0","USB port is not working on my PC","System Administrator","","Published","2025-09-26 03:31:06","true","b6599181537823004247ddeeff7b12b8","","HTML","false","","","","","Known Error article","","2025-09-26 03:30:57","admin","","false","false","false","KB0000051 v1.0","global","/","false","false","","","","Known Error","true","","","","","2025-09-26","","","","","","","","","","","General","admin","3","0","2027-01-02","false","1",""
